season,week,source,position,player,player_raw,player_clean,team,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_fantasy_points
2025,10,fantasypros_web,TE,Brevin Jordan,Brevin Jordan HOU,brevin jordan,HOU,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Hunter Long,Hunter Long JAC,hunter long,JAX,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Moliki Matavao,Moliki Matavao NO,moliki matavao,NO,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,James Mitchell,James Mitchell CAR,james mitchell,CAR,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Jack Stoll,Jack Stoll CLE,jack stoll,CLE,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Shane Zylstra,Shane Zylstra BUF,shane zylstra,BUF,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Will Mallory,Will Mallory IND,will mallory,IND,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Chig Okonkwo,Chig Okonkwo WAS,chig okonkwo,WSH,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Lucas Krull,Lucas Krull DEN,lucas krull,DEN,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Ko Kieft,Ko Kieft TB,ko kieft,TB,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Jaheim Bell,Jaheim Bell PIT,jaheim bell,PIT,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Cade Stover,Cade Stover HOU,cade stover,HOU,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Tucker Kraft,Tucker Kraft GB,tucker kraft,GB,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Brenton Strange,Brenton Strange JAC,brenton strange,JAX,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Brayden Willis,Brayden Willis SF,brayden willis,SF,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Julian Hill,Julian Hill NE,julian hill,NE,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Nate Adkins,Nate Adkins DEN,nate adkins,DEN,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Tip Reiman,Tip Reiman ARI,tip reiman,ARI,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Brenden Bates,Brenden Bates CLE,brenden bates,CLE,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,TE,Carter Runyon,Carter Runyon LV,carter runyon,LV,0.0,0.0,0.0,,,,0.0
2025,10,fantasypros_web,WR,Jaxon Smith-Njigba,Jaxon Smith-Njigba SEA,jaxon smithnjigba,SEA,6.9,101.5,0.5,0.3,1.7,0.0,13.4
2025,10,fantasypros_web,WR,Amon-Ra St. Brown,Amon-Ra St. Brown DET,amonra st brown,DET,7.2,88.6,0.7,0.1,0.5,0.0,13.3
2025,10,fantasypros_web,WR,Puka Nacua,Puka Nacua LAR,puka nacua,LAR,8.0,96.4,0.5,0.6,3.7,0.0,13.3
2025,10,fantasypros_web,WR,Drake London,Drake London ATL,drake london,ATL,6.0,80.0,0.5,0.0,0.1,0.0,10.9
2025,10,fantasypros_web,WR,Davante Adams,Davante Adams LAR,davante adams,LAR,4.9,66.2,0.7,0.0,0.0,0.0,10.9
2025,10,fantasypros_web,WR,Justin Jefferson,Justin Jefferson MIN,justin jefferson,MIN,5.9,82.2,0.5,0.0,0.1,0.0,10.9
2025,10,fantasypros_web,WR,Emeka Egbuka,Emeka Egbuka TB,emeka egbuka,TB,5.0,73.1,0.6,0.1,0.7,0.0,10.7
2025,10,fantasypros_web,WR,Zay Flowers,Zay Flowers BAL,zay flowers,BAL,5.1,72.2,0.4,0.5,2.5,0.0,9.7
2025,10,fantasypros_web,WR,A.J. Brown,A.J. Brown PHI,aj brown,PHI,4.8,67.0,0.5,0.0,0.0,0.0,9.4
2025,10,fantasypros_web,WR,Jaylen Waddle,Jaylen Waddle DEN,jaylen waddle,DEN,5.3,70.1,0.4,0.1,0.4,0.0,9.3
2025,10,fantasypros_web,WR,Nico Collins,Nico Collins HOU,nico collins,HOU,5.0,68.0,0.4,0.0,0.2,0.0,9.3
2025,10,fantasypros_web,WR,Courtland Sutton,Courtland Sutton DEN,courtland sutton,DEN,4.5,62.6,0.5,0.0,0.0,0.0,9.3
2025,10,fantasypros_web,WR,DK Metcalf,DK Metcalf PIT,dk metcalf,PIT,4.1,60.6,0.5,0.0,0.0,0.0,9.0
2025,10,fantasypros_web,WR,Michael Pittman Jr.,Michael Pittman Jr. PIT,michael pittman,PIT,5.8,63.3,0.5,0.0,0.1,0.0,9.0
2025,10,fantasypros_web,WR,Ladd McConkey,Ladd McConkey LAC,ladd mcconkey,LAC,5.3,66.5,0.4,0.0,0.1,0.0,9.0
2025,10,fantasypros_web,WR,Rome Odunze,Rome Odunze CHI,rome odunze,CHI,4.3,62.0,0.5,0.0,0.1,0.0,8.9
2025,10,fantasypros_web,WR,Marvin Harrison Jr.,Marvin Harrison Jr. ARI,marvin harrison,ARI,4.4,62.8,0.4,0.0,0.1,0.0,8.5
2025,10,fantasypros_web,WR,Garrett Wilson,Garrett Wilson NYJ,garrett wilson,NYJ,5.0,62.4,0.4,0.0,0.3,0.0,8.4
2025,10,fantasypros_web,WR,Chris Olave,Chris Olave NO,chris olave,NO,5.6,64.4,0.3,0.1,0.3,0.0,8.3
2025,10,fantasypros_web,WR,DeVonta Smith,DeVonta Smith PHI,devonta smith,PHI,5.1,61.8,0.4,0.0,0.0,0.0,8.3
2025,10,fantasypros_web,WR,Romeo Doubs,Romeo Doubs NE,romeo doubs,NE,4.4,56.9,0.4,0.0,0.0,0.0,8.2
2025,10,fantasypros_web,WR,Tetairoa McMillan,Tetairoa McMillan CAR,tetairoa mcmillan,CAR,4.3,57.3,0.4,0.0,0.2,0.0,7.8
2025,10,fantasypros_web,WR,Khalil Shakir,Khalil Shakir BUF,khalil shakir,BUF,4.9,55.3,0.4,0.1,0.4,0.0,7.8
2025,10,fantasypros_web,WR,Jordan Addison,Jordan Addison MIN,jordan addison,MIN,3.9,53.5,0.4,0.1,0.7,0.0,7.8
2025,10,fantasypros_web,WR,Jameson Williams,Jameson Williams DET,jameson williams,DET,3.1,54.8,0.4,0.2,1.7,0.0,7.8
2025,10,fantasypros_web,WR,Keenan Allen,Keenan Allen LAC,keenan allen,LAC,4.7,52.3,0.4,0.0,0.0,0.0,7.8
2025,10,fantasypros_web,WR,Quentin Johnston,Quentin Johnston LAC,quentin johnston,LAC,3.5,50.4,0.5,0.1,0.7,0.0,7.7
2025,10,fantasypros_web,WR,Troy Franklin,Troy Franklin DEN,troy franklin,DEN,4.2,47.3,0.4,0.3,1.1,0.0,7.4
2025,10,fantasypros_web,WR,DJ Moore,DJ Moore BUF,dj moore,BUF,3.7,47.1,0.2,1.3,6.5,0.1,7.0
2025,10,fantasypros_web,WR,Alec Pierce,Alec Pierce IND,alec pierce,IND,3.1,55.0,0.2,0.0,0.0,0.0,6.9
2025,10,fantasypros_web,WR,Parker Washington,Parker Washington JAC,parker washington,JAX,4.3,49.4,0.2,0.3,1.1,0.0,6.5
2025,10,fantasypros_web,WR,Jauan Jennings,Jauan Jennings MIN,jauan jennings,MIN,3.9,47.2,0.3,0.0,0.0,0.0,6.4
2025,10,fantasypros_web,WR,Rashid Shaheed,Rashid Shaheed SEA,rashid shaheed,SEA,3.3,45.0,0.3,0.5,2.0,0.0,6.4
2025,10,fantasypros_web,WR,Tre Tucker,Tre Tucker LV,tre tucker,LV,3.6,46.8,0.2,0.4,2.3,0.0,6.3
2025,10,fantasypros_web,WR,Darius Slayton,Darius Slayton NYG,darius slayton,NYG,3.1,49.7,0.2,0.0,0.3,0.0,6.3
2025,10,fantasypros_web,WR,Christian Watson,Christian Watson GB,christian watson,GB,2.6,47.0,0.3,0.1,0.5,0.0,6.3
2025,10,fantasypros_web,WR,Tez Johnson,Tez Johnson TB,tez johnson,TB,3.4,42.7,0.3,0.1,0.8,0.0,6.2
2025,10,fantasypros_web,WR,Josh Downs,Josh Downs IND,josh downs,IND,4.1,43.6,0.3,0.0,0.1,0.0,6.0
2025,10,fantasypros_web,WR,Keon Coleman,Keon Coleman BUF,keon coleman,BUF,3.1,41.1,0.3,0.0,0.1,0.0,5.8
2025,10,fantasypros_web,WR,Cooper Kupp,Cooper Kupp SEA,cooper kupp,SEA,3.2,39.7,0.3,0.0,0.1,0.0,5.8
2025,10,fantasypros_web,WR,Jerry Jeudy,Jerry Jeudy CLE,jerry jeudy,CLE,3.2,45.7,0.2,0.0,0.1,0.0,5.7
2025,10,fantasypros_web,WR,Calvin Austin III,Calvin Austin III NYG,calvin austin,NYG,3.2,39.8,0.3,0.1,0.3,0.0,5.6
2025,10,fantasypros_web,WR,Christian Kirk,Christian Kirk SF,christian kirk,SF,3.4,42.9,0.2,0.0,0.1,0.0,5.5
2025,10,fantasypros_web,WR,Rashod Bateman,Rashod Bateman BAL,rashod bateman,BAL,2.4,36.5,0.3,0.0,0.0,0.0,5.4
2025,10,fantasypros_web,WR,Jakobi Meyers,Jakobi Meyers JAC,jakobi meyers,JAX,3.7,43.6,0.2,0.1,0.6,0.0,5.4
2025,10,fantasypros_web,WR,Malik Washington,Malik Washington MIA,malik washington,MIA,3.2,32.0,0.2,1.6,8.2,0.0,5.4
2025,10,fantasypros_web,WR,Darnell Mooney,Darnell Mooney NYG,darnell mooney,NYG,2.7,41.1,0.2,0.0,0.1,0.0,5.1
2025,10,fantasypros_web,WR,DeMario Douglas,DeMario Douglas NE,demario douglas,NE,2.7,34.3,0.2,0.3,1.4,0.0,5.0
2025,10,fantasypros_web,WR,Kendrick Bourne,Kendrick Bourne ARI,kendrick bourne,ARI,3.1,39.8,0.2,0.0,0.0,0.0,4.9
2025,10,fantasypros_web,WR,Olamide Zaccheaus,Olamide Zaccheaus ATL,olamide zaccheaus,ATL,3.0,31.9,0.2,0.3,1.8,0.0,4.7
2025,10,fantasypros_web,WR,Mack Hollins,Mack Hollins NE,mack hollins,NE,2.5,31.8,0.2,0.0,0.1,0.0,4.5
2025,10,fantasypros_web,WR,Cedric Tillman,Cedric Tillman CLE,cedric tillman,CLE,2.5,31.1,0.2,0.0,0.1,0.0,4.4
2025,10,fantasypros_web,WR,Dyami Brown,Dyami Brown WAS,dyami brown,WSH,2.4,31.5,0.2,0.3,1.3,0.0,4.3
2025,10,fantasypros_web,WR,Pat Bryant,Pat Bryant DEN,pat bryant,DEN,2.2,25.6,0.2,0.0,0.0,0.0,4.0
2025,10,fantasypros_web,WR,Xavier Legette,Xavier Legette CAR,xavier legette,CAR,2.6,26.9,0.2,0.1,0.2,0.0,4.0
2025,10,fantasypros_web,WR,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine IND,nick westbrookikhine,IND,2.0,26.1,0.2,0.0,0.1,0.0,4.0
2025,10,fantasypros_web,WR,Jalen Nailor,Jalen Nailor LV,jalen nailor,LV,2.0,26.6,0.2,0.0,0.4,0.0,4.0
2025,10,fantasypros_web,WR,Michael Wilson,Michael Wilson ARI,michael wilson,ARI,2.5,30.1,0.2,0.0,0.1,0.0,4.0
2025,10,fantasypros_web,WR,Jaylin Lane,Jaylin Lane WAS,jaylin lane,WSH,2.5,32.3,0.2,0.0,0.2,0.0,3.9
2025,10,fantasypros_web,WR,Jalen Coker,Jalen Coker CAR,jalen coker,CAR,2.2,27.8,0.2,0.0,0.0,0.0,3.7
2025,10,fantasypros_web,WR,Kyle Williams,Kyle Williams NE,kyle williams,NE,1.9,24.8,0.2,0.0,0.0,0.0,3.5
2025,10,fantasypros_web,WR,Devaughn Vele,Devaughn Vele NO,devaughn vele,NO,2.0,23.6,0.2,0.0,0.1,0.0,3.4
2025,10,fantasypros_web,WR,Demarcus Robinson,Demarcus Robinson SF,demarcus robinson,SF,1.8,23.4,0.2,0.0,0.0,0.0,3.3
2025,10,fantasypros_web,WR,Jack Bech,Jack Bech LV,jack bech,LV,2.1,23.9,0.1,0.0,0.1,0.0,3.1
2025,10,fantasypros_web,WR,Xavier Hutchinson,Xavier Hutchinson HOU,xavier hutchinson,HOU,1.8,19.3,0.2,0.0,0.2,0.0,2.9
2025,10,fantasypros_web,WR,Dontayvion Wicks,Dontayvion Wicks PHI,dontayvion wicks,PHI,1.6,20.5,0.1,0.0,0.1,0.0,2.9
2025,10,fantasypros_web,WR,DeAndre Hopkins,DeAndre Hopkins BAL,deandre hopkins,BAL,1.2,17.4,0.2,0.0,0.0,0.0,2.7
2025,10,fantasypros_web,WR,Luther Burden III,Luther Burden III CHI,luther burden,CHI,1.3,16.6,0.1,0.3,1.6,0.0,2.6
2025,10,fantasypros_web,WR,Kalif Raymond,Kalif Raymond CHI,kalif raymond,CHI,1.5,18.4,0.1,0.1,0.9,0.0,2.5
2025,10,fantasypros_web,WR,Jimmy Horn Jr.,Jimmy Horn Jr. CAR,jimmy horn,CAR,1.2,14.0,0.1,0.7,3.6,0.0,2.5
2025,10,fantasypros_web,WR,Jordan Whittington,Jordan Whittington LAR,jordan whittington,LAR,1.4,17.0,0.1,0.2,1.0,0.0,2.5
2025,10,fantasypros_web,WR,Treylon Burks,Treylon Burks WAS,treylon burks,WSH,1.3,18.6,0.1,0.0,0.2,0.0,2.4
2025,10,fantasypros_web,WR,Tyler Lockett,Tyler Lockett LV,tyler lockett,LV,1.7,18.3,0.1,0.0,0.0,0.0,2.4
2025,10,fantasypros_web,WR,Tre' Harris,Tre' Harris LAC,tre harris,LAC,1.4,16.5,0.1,0.1,0.4,0.0,2.4
2025,10,fantasypros_web,WR,Tim Patrick,Tim Patrick NYJ,tim patrick,NYJ,1.3,17.4,0.1,0.0,0.0,0.0,2.3
2025,10,fantasypros_web,WR,Jayden Higgins,Jayden Higgins HOU,jayden higgins,HOU,1.3,15.7,0.1,0.0,0.1,0.0,2.3
2025,10,fantasypros_web,WR,Jalen McMillan,Jalen McMillan TB,jalen mcmillan,TB,1.0,12.3,0.2,0.1,0.9,0.0,2.2
2025,10,fantasypros_web,WR,Matthew Golden,Matthew Golden GB,matthew golden,GB,1.6,17.2,0.1,0.0,0.0,0.0,2.2
2025,10,fantasypros_web,WR,Elijah Moore,Elijah Moore PHI,elijah moore,PHI,1.0,12.3,0.1,0.2,1.0,0.0,2.1
2025,10,fantasypros_web,WR,Dont'e Thornton Jr.,Dont'e Thornton Jr. LV,donte thornton,LV,1.2,16.3,0.1,0.0,0.1,0.0,2.0
2025,10,fantasypros_web,WR,Jahan Dotson,Jahan Dotson ATL,jahan dotson,ATL,1.2,14.6,0.1,0.0,0.1,0.0,2.0
2025,10,fantasypros_web,WR,Greg Dortch,Greg Dortch DET,greg dortch,DET,1.5,12.4,0.1,0.4,2.0,0.0,2.0
2025,10,fantasypros_web,WR,David Sills V,David Sills V TB,david sills,TB,1.2,14.6,0.1,0.0,0.1,0.0,2.0
2025,10,fantasypros_web,WR,Jamari Thrash,Jamari Thrash CLE,jamari thrash,CLE,1.2,14.1,0.1,0.0,0.1,0.0,1.9
2025,10,fantasypros_web,WR,Tylan Wallace,Tylan Wallace CLE,tylan wallace,CLE,0.8,11.7,0.1,0.0,0.1,0.0,1.8
2025,10,fantasypros_web,WR,Dominic Lovett,Dominic Lovett DET,dominic lovett,DET,0.7,10.4,0.1,0.1,0.3,0.0,1.7
2025,10,fantasypros_web,WR,Kameron Johnson,Kameron Johnson TB,kameron johnson,TB,0.9,11.1,0.1,0.1,0.4,0.0,1.6
2025,10,fantasypros_web,WR,Jaylin Noel,Jaylin Noel HOU,jaylin noel,HOU,0.9,10.4,0.1,0.4,1.2,0.0,1.6
2025,10,fantasypros_web,WR,Isaiah Williams,Isaiah Williams NYJ,isaiah williams,NYJ,0.9,11.5,0.1,0.1,0.6,0.0,1.6
2025,10,fantasypros_web,WR,Tyrell Shavers,Tyrell Shavers BUF,tyrell shavers,BUF,0.8,10.9,0.1,0.0,0.0,0.0,1.6
2025,10,fantasypros_web,WR,Arian Smith,Arian Smith NYJ,arian smith,NYJ,0.9,11.1,0.1,0.1,0.2,0.0,1.6
2025,10,fantasypros_web,WR,Gunner Olszewski,Gunner Olszewski NYG,gunner olszewski,NYG,0.7,10.6,0.1,0.0,0.0,0.0,1.5
2025,10,fantasypros_web,WR,Savion Williams,Savion Williams GB,savion williams,GB,0.8,8.6,0.1,0.5,2.1,0.0,1.5
2025,10,fantasypros_web,WR,Mason Tipton,Mason Tipton NO,mason tipton,NO,1.0,11.4,0.1,0.0,0.1,0.0,1.5
2025,10,fantasypros_web,WR,John Metchie III,John Metchie III CAR,john metchie,CAR,0.9,10.2,0.1,0.0,0.1,0.0,1.4
2025,10,fantasypros_web,WR,Isaac TeSlaa,Isaac TeSlaa DET,isaac teslaa,DET,0.6,9.0,0.1,0.0,0.2,0.0,1.3
2025,10,fantasypros_web,WR,Ryan Miller,Ryan Miller NYG,ryan miller,NYG,0.7,8.4,0.1,0.0,0.0,0.0,1.3
2025,10,fantasypros_web,WR,Trent Sherfield Sr.,Trent Sherfield Sr. BUF,trent sherfield,BUF,0.6,7.1,0.1,0.0,0.0,0.0,1.1
2025,10,fantasypros_web,WR,Cody White,Cody White SEA,cody white,SEA,0.5,6.9,0.1,0.0,0.1,0.0,1.0
2025,10,fantasypros_web,WR,Lil'Jordan Humphrey,Lil'Jordan Humphrey DEN,liljordan humphrey,DEN,0.6,7.1,0.0,0.0,0.0,0.0,1.0
2025,10,fantasypros_web,WR,Ashton Dulin,Ashton Dulin IND,ashton dulin,IND,0.4,5.9,0.0,0.3,1.0,0.0,1.0
2025,10,fantasypros_web,WR,Tahj Washington,Tahj Washington MIA,tahj washington,MIA,0.6,7.5,0.0,0.0,0.0,0.0,1.0
2025,10,fantasypros_web,WR,Austin Trammell,Austin Trammell JAC,austin trammell,JAX,0.7,7.5,0.0,0.0,0.0,0.0,0.9
2025,10,fantasypros_web,WR,Jordan Watkins,Jordan Watkins SF,jordan watkins,SF,0.5,6.1,0.0,0.0,0.1,0.0,0.8
2025,10,fantasypros_web,WR,Skyy Moore,Skyy Moore GB,skyy moore,GB,0.5,6.2,0.0,0.0,0.1,0.0,0.8
2025,10,fantasypros_web,WR,Konata Mumpfield,Konata Mumpfield LAR,konata mumpfield,LAR,0.4,5.4,0.1,0.0,0.0,0.0,0.8
2025,10,fantasypros_web,WR,Casey Washington,Casey Washington ATL,casey washington,ATL,0.5,6.7,0.0,0.0,0.1,0.0,0.8
2025,10,fantasypros_web,WR,Xavier Smith,Xavier Smith LAR,xavier smith,LAR,0.6,6.6,0.1,0.0,0.8,0.0,0.8
2025,10,fantasypros_web,WR,Michael Bandy,Michael Bandy DEN,michael bandy,DEN,0.4,5.1,0.0,0.0,0.0,0.0,0.7
2025,10,fantasypros_web,WR,Gage Larvadain,Gage Larvadain CLE,gage larvadain,CLE,0.4,4.3,0.0,0.0,0.0,0.0,0.5
2025,10,fantasypros_web,WR,Devin Duvernay,Devin Duvernay ARI,devin duvernay,ARI,0.4,3.8,0.0,0.0,0.1,0.0,0.5
2025,10,fantasypros_web,WR,Jalin Hyatt,Jalin Hyatt NYG,jalin hyatt,NYG,0.2,3.5,0.0,0.0,0.0,0.0,0.5
2025,10,fantasypros_web,WR,Alex Bachman,Alex Bachman LV,alex bachman,LV,0.3,2.7,0.0,0.0,0.0,0.0,0.4
2025,10,fantasypros_web,WR,KeAndre Lambert-Smith,KeAndre Lambert-Smith LAC,keandre lambertsmith,LAC,0.2,2.5,0.0,0.0,0.0,0.0,0.4
2025,10,fantasypros_web,WR,Darius Cooper,Darius Cooper PHI,darius cooper,PHI,0.2,2.2,0.0,0.0,0.0,0.0,0.3
2025,10,fantasypros_web,WR,Malachi Corley,Malachi Corley CLE,malachi corley,CLE,0.1,1.7,0.0,0.0,0.3,0.0,0.3
2025,10,fantasypros_web,WR,Ben Skowronek,Ben Skowronek PIT,ben skowronek,PIT,0.2,1.7,0.0,0.0,0.1,0.0,0.2
2025,10,fantasypros_web,WR,Derius Davis,Derius Davis LAC,derius davis,LAC,0.1,0.5,0.0,0.1,1.2,0.0,0.1
2025,10,fantasypros_web,WR,Xavier Gipson,Xavier Gipson NYG,xavier gipson,NYG,0.1,1.1,0.0,0.0,0.1,0.0,0.1
2025,10,fantasypros_web,WR,Tim Jones,Tim Jones JAC,tim jones,JAX,0.1,1.3,0.0,0.0,0.0,0.0,0.1
2025,10,fantasypros_web,WR,Tai Felton,Tai Felton MIN,tai felton,MIN,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Mike Evans,Mike Evans SF,mike evans,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Chris Godwin Jr.,Chris Godwin Jr. TB,chris godwin,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,David Moore,David Moore CAR,david moore,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Dante Pettis,Dante Pettis NO,dante pettis,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Justin Watson,Justin Watson HOU,justin watson,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Hollywood Brown,Hollywood Brown PHI,hollywood brown,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Terry McLaurin,Terry McLaurin WAS,terry mclaurin,WSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Scotty Miller,Scotty Miller CHI,scotty miller,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Tom Kennedy,Tom Kennedy DET,tom kennedy,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Brandon Aiyuk,Brandon Aiyuk SF,brandon aiyuk,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Van Jefferson,Van Jefferson WAS,van jefferson,WSH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Ihmir Smith-Marsette,Ihmir Smith-Marsette ARI,ihmir smithmarsette,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Tutu Atwell,Tutu Atwell MIA,tutu atwell,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Joshua Palmer,Joshua Palmer BUF,joshua palmer,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Beaux Collins,Beaux Collins NYG,beaux collins,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Kayshon Boutte,Kayshon Boutte NE,kayshon boutte,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Brian Thomas Jr.,Brian Thomas Jr. JAC,brian thomas,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jayden Reed,Jayden Reed GB,jayden reed,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Kevin Austin Jr.,Kevin Austin Jr. NO,kevin austin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Marvin Mims Jr.,Marvin Mims Jr. DEN,marvin mims,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Ainias Smith,Ainias Smith CAR,ainias smith,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Simi Fehoko,Simi Fehoko ARI,simi fehoko,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Terrace Marshall Jr.,Terrace Marshall Jr. MIA,terrace marshall,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jalen Tolbert,Jalen Tolbert MIA,jalen tolbert,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Michael Woods II,Michael Woods II DEN,michael woods,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Xavier Weaver,Xavier Weaver ARI,xavier weaver,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Justin Shorter,Justin Shorter LV,justin shorter,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Danny Gray,Danny Gray PHI,danny gray,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Brandon Johnson,Brandon Johnson PIT,brandon johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Britain Covey,Britain Covey PHI,britain covey,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Adonai Mitchell,Adonai Mitchell NYJ,adonai mitchell,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Isaiah Bond,Isaiah Bond CLE,isaiah bond,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Dareke Young,Dareke Young LV,dareke young,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jacob Cowing,Jacob Cowing SF,jacob cowing,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Johnny Wilson,Johnny Wilson PHI,johnny wilson,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Trey Palmer,Trey Palmer NO,trey palmer,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jake Bobo,Jake Bobo SEA,jake bobo,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Malik Nabers,Malik Nabers NYG,malik nabers,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Tyler Scott,Tyler Scott LAR,tyler scott,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jalen Brooks,Jalen Brooks ARI,jalen brooks,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Jared Wayne,Jared Wayne HOU,jared wayne,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Brycen Tremayne,Brycen Tremayne CAR,brycen tremayne,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Devontez Walker,Devontez Walker BAL,devontez walker,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Tory Horton,Tory Horton SEA,tory horton,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Travis Hunter,Travis Hunter JAC,travis hunter,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Ja'Lynn Polk,Ja'Lynn Polk NO,jalynn polk,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,10,fantasypros_web,WR,Ricky Pearsall,Ricky Pearsall SF,ricky pearsall,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
